id	word	action	setJson	addFormsJson	addMeaningsJson	addQuizSensesJson	reason	evidence	expectedMeaningHash	expectedExampleHash
word_75f7113a40f1	organism	keep					KEEP_FORM_VARIANT	合法词形命中：organism, organ, organisms	750f0a36b6abdd0dc871937bab6cc81a1b1bb3b091039628ae1004f48376f048	934991d110f9371632d8950cac44222469d1432c5ba85555d848d03e34604dc1
word_871fc3e274df	discover	keep					KEEP_FORM_VARIANT	合法词形命中：discover, discovered	23c3979248f0181c54773918905059826f02bd3984fd0aad98e154be35880340	0924a89c30aa3993737c719c097d4c485405c81ab0c232b97adf0600bae2096e
word_e055a8a40dcd	emotion	keep					KEEP_FORM_VARIANT	合法词形命中：emotion, emotions	b11ad24daac910baa58fe89c2aea49e381d28cfbb12e3aacc4980e9c2fd82eaa	f6d0652ee1518d7d205279e84c4b6edc7e5261b9b68478da4caccd956a3e6550
word_17f4fa03d68d	grab	keep					KEEP_FORM_VARIANT	合法词形命中：grab, grabbed	edd45504bc9a0e412135f07cacf36a3253a75ad8ac55682bc530fc8fed4e4d33	3e5c6de76f03db430a5f4ff8aeff6cb2f9a295b6bfada265778d94f8daaaac9a
word_7e150ce0ce80	devise	keep					KEEP_FORM_VARIANT	合法词形命中：devise, devised	7fe2bdf1a494d8f6bf3369a482c487700f0adef743630f2823c314e73ad128d9	ab87bfbf7ce8f8a70f631af77417d99cb3c22ecb06e72caabc712d1399c8c967
word_b501cd94f838	pillowcase	keep					KEEP_FORM_VARIANT	合法词形命中：pillowcase, pillowcases	370d455315692b3bd33e9eab6c93c965356bc746c2d5c5cc1e3674afaee86424	da091034e7cd07ec12c4787c228e6a86ba4a00318e58f4cd3e9e4c06ec5234b9
word_0968487fa268	inhabitant	keep					KEEP_FORM_VARIANT	合法词形命中：inhabitant, inhabitants	22b5c2890963d0c1e3c2663f5577ab0cd78f91165273729a4b5742edb4cce16c	439f51c0f301fa8de488dd55a9596f5376ea752eed3f8c5ea4ad06535fb006e5
word_89153762ad89	confine	keep					KEEP_FORM_VARIANT	合法词形命中：confine, confined	1aa9f6bac12e1c3917f6a8493f319dff1479478d6080cf5298a201fe0ea72d8f	b7711c1706e38c52ec8e5ab07812d541951aa6f6b0ccdafd885723dc275ff784
word_485b4ab4f006	increase	keep					KEEP_FORM_VARIANT	合法词形命中：increase, increased	924ea22ee47a0c0f62c228e4a2207a238f75d5ce3a01d95191b52bb8fe216d6d	186bb622293e5b14acab3cfa194550d337aa80831eaf99f6974d2765af3f2efb
word_e1d243c6b2ed	fluid	keep					KEEP_FORM_VARIANT	合法词形命中：fluid, fluids	50a48985b60cf90e659effb55e164e62a6287f287a60840b3ce2b111f759b603	45604f5644915382afc5a3a29d4c9e5b209baa43c982f81683516255c4db4869
word_8eedcf521870	law	keep					REPAIR_EXAMPLE_IN_P0	已由batch-p0.tsv人工修复	b8f48cbb3d88cd9e9bc43690924abfb668ec835a6d9e7d9c93a6fc29e9517edd	a9aa6f3392f971188c9f90b61d1d64ae519e837ae7f2b78024153506a423a75f
word_1a4042f67399	abolish	keep					KEEP_FORM_VARIANT	合法词形命中：abolish, abolished	2e0a662c7a9a021fba7937cac9d2cd77700a0fae569346fcb457987617928c03	e3f29d0045840b41fe023c74b51be32b906f20ec92fcefd3265dce768a09afce
word_e0ea1d2478ec	transmit	keep					KEEP_FORM_VARIANT	合法词形命中：transmit, transmits	ac62da6eb2b38e2e4766938405d7d97b2c21718fbbd93440e7d5d54ab8eda3b9	d1f51404e026d818e959750389f039b59da8c7ef1fb8b69bbca744d43997fc8b
word_357c958300d4	mediate	keep					KEEP_FORM_VARIANT	合法词形命中：mediate, mediated	e826e03e3f020ae472e3d1efcd8ff64bc92a5476908ee98fddceabdfbbf31d96	9a4eba779b5ce121e527a1a428c14e28e550af74f3bc879fc56342d4f1351861
word_41a6803900cc	glove	keep					KEEP_FORM_VARIANT	合法词形命中：glove, gloves	ea8c6989cb25c84e43967da0584bbbef7cc77aec02b4b6663626e8d3d26602fd	02db973d548e5d89188d99db4e0d0bc5ec48735460bd1838f100e22c2a28418e
word_ed343fa9eb32	rival	keep					KEEP_FORM_VARIANT	合法词形命中：rival, rivals	a054d81fbf9c55970947d1765a8c974b2ef4efe91a11fc458765ff402b125012	7d1c7e7df9c90c24dff21b5a9ce2c6af302ae44ee34a34527dde1eaf72a4853d
word_f1d4b86bec41	restrict	keep					KEEP_FORM_VARIANT	合法词形命中：restrict, restricts	c5e92882e8e460875f2f8a8a3329ae936b693e643a23730ff11baf308ad366b8	17625ac4c138164dbef47bec5177de3fe53ca0adc49ebe1d16823e1232b5e210
word_8db612375b6e	comprise	keep					KEEP_FORM_VARIANT	合法词形命中：comprise, comprises	24ec9d8502e362a7109edd19e0c78fefd19e8a86aa9c3be30406b9e68feab7fd	25a0eaee6dba15f32daf4084a08f604d2f79be1c69bad979892bd26b28718688
word_3fa310d90d1c	mourn	keep					KEEP_FORM_VARIANT	合法词形命中：mourn, mourned	543d1d837c41666b9bbe762baca83b10e35869e2de2c003679b11c0757dcb984	cedaf626ebb06c8c20cfdd6a67489b2591d31e9d275c3d15505ab10b71a50720
word_807236c1e5f5	pea	keep					KEEP_FORM_VARIANT	合法词形命中：pea, peas	ecc0845c375e29c29676e3d3768bfc6d135fd6430b53a837a402efeed49f4de6	2f322ab909a44d60776cd685042b6acd65c5f230eed0f0c6bcc6a8b54582e232
word_5d35f2e34df9	sock	keep					KEEP_FORM_VARIANT	合法词形命中：sock, socks	67d063f8ebf2d84d5f3d5e931d0654df88efb586cfa6a435f5eb49a49e47d6fb	2a0f694fa3413804813e93d087159d1bb1c023b54b90a93247623c374b2d4a9e
word_9fdd3f8ec905	continue	keep					KEEP_FORM_VARIANT	合法词形命中：continue, continued	e5c5a27b242295943da495481f15c9031db33c883815876e79dc2047e899bd28	01a1e1974ee86d7a5036842e6249f76bf35a00e3db20b85bc06f4dee8650e4a0
word_0ade5d4a2fd9	voter	keep					KEEP_FORM_VARIANT	合法词形命中：voter, voters	89c8d2b62b47d4a161ee6918315532ffc45ae4b2c572d503a213eddc4e927d3a	1107c1f6f409e07bd0c7c13bf04af97face9f803c40cae1a3133e79773949b72
word_86d50975be7d	expense	keep					KEEP_FORM_VARIANT	合法词形命中：expense, expenses	eaf752fc515ebcef2b1cf8b1943912b654e458f9e49433ae67e2ab3ddd6f6f9a	c49f5e7f976bbae11e9c4d50b0047fa4626b1b76cd82f4fa1ef40b5018ddb3ff
word_42eb1dee1371	ban	keep					KEEP_FORM_VARIANT	合法词形命中：ban, banned	5c986fd390cfbfda112c88366790bfdc1a74316c2fbc28d70b3be69134d03afc	020b93112740526feac5dc2f5cf6162a758a651fe6ec10e5928bd2f404fdc3f1
word_559d05ac9c79	sea	keep					REPAIR_EXAMPLE_IN_P0	已由batch-p0.tsv人工修复	50f7c038c41829754c80f0fd11793616770af1b5825a836fedae0c011b4bab06	da7223e9d14cdb209ae0034653515ab3497200b5f996b4ed677c8d44d22e6d82
word_04cba3c39e0b	operate	keep					KEEP_FORM_VARIANT	合法词形命中：operate, operates	f119d2e8f382f310f7a67a883667871f62f103ee189c61385e178c93058df1a0	cb259bf1eb829a946e5eb83651c0fe1f3fef2fe800db4fe98e7f457ac0b35494
word_7ce6ed80ad2c	panda	keep					KEEP_FORM_VARIANT	合法词形命中：panda, pandas	24fd1de75231855a85d7f2385dbc5f286bb15d416072b094f520f48eba90a16e	9506eea4c54d87a6d1742c5dc55e16a45ee7fb0f80052955fae266079e22b12d
word_afcd46bdfd1d	permit	keep					KEEP_FORM_VARIANT	合法词形命中：permit, permitted	76dd365b50d57511d7d1ed977b002d57f6fbd26e286ed8af8a2c3aff4b10df23	328ff58d598de616b42803a6bb3839d2f528ee4b00241c32ba16283381e621fd
word_f99c8ac1cd23	troop	keep					KEEP_FORM_VARIANT	合法词形命中：troop, troops	470ef64cdaca5c21be75afee257689eb08a1fcbb6be7d579d4760a62a2c10e9b	65d42fc0bd2b14ce575c6db0df3f5579cf75efb32c15f401e31b12ebc6f233a7
word_b00017759756	element	keep					KEEP_FORM_VARIANT	合法词形命中：element, elements	4178399166381742f34e6ffd4c32584668696e910ca090fc154f935ffdf4a94d	63c250d77649ec56e1b3808b65fffedc0ffa9d35419b09ad4b9355c8199a6b0e
word_9f0b4abaec8e	teenager	keep					KEEP_FORM_VARIANT	合法词形命中：teenager, teenagers	8e319001a5adb422b74a8b0ba1c1464d1f7726f9ac249d154b7b9fae5b6920a7	9bf51f7b88ec0ab0404ae5f8e15358011ef78537e09def33c01830092fefc73a
word_82402ebcd0c4	tooth	keep					KEEP_FORM_VARIANT	合法词形命中：teeth	b4b6ea64295494295bf4de1fd105df2f8aa2da74dccf2961b267b3ba96a2862c	d1239d085bccc3f9b71c90252a5efb331128414995ec6b58ef6a216d45aebd35
word_61ac61dab90d	decoration	keep					KEEP_FORM_VARIANT	合法词形命中：decoration, decorations	9a86cd5ac81e2a3ee1afa2aec0ed47bd60b19a923b5d25c682665d24088d2f5e	82d243f7cf0104cfb3f77dc1590b1bffbca358a642662f6fa5f845ffcc2426d2
word_40f42559899b	gain	keep					KEEP_FORM_VARIANT	合法词形命中：gain, gained	845be4c82f600addb7f15af5f62cb17fe5c1cf42bec9c0a04d26160724b0804d	13a5b62d8466cb071c4a9d6515e9398e3de9c4a09b30a632c3181c14f9bac5fa
word_d1d3706eb805	particle	keep					KEEP_FORM_VARIANT	合法词形命中：particle, particles	a319cc2a5d47c7f323e9f6e976002d64f8e07aa73395fc1dfb0341ee9991c8d8	c4916cefc76044668911f9603ee4b6adac7693fcafea504fba3e73f64b0f72ed
word_7db1a71407d2	yet	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	75e70212ebce10c36cf7a4628c92f661c82663025a0099ccc44ceb25b45f01c8	d39a3ae5ac05a5520fc428d323098ca1f419a78611abbe075d72eaf7f8ebc1bc
word_0c04805c9da2	import	keep					KEEP_FORM_VARIANT	合法词形命中：import, imports	67c1a2d5d0a276cdc966445e3f99c87e1a419d4522e7ea779144f08bb2a267ea	0dc2487713fc36d2229d06a8d05a25fcebb66eebafb874dfea574ac0639f8da3
word_709c2806dd9b	defeat	keep					KEEP_FORM_VARIANT	合法词形命中：defeat, defeated	930151f5f7d0d6bae1f08e6a0e53460abd6ee3b0a903b9248a495f88b4dfb84d	3334f20fcc53817cb5274ee7c8597fcfbd6e0e4a99992d29f1ff74d74a6621ca
word_0ff98f7122e2	characterize	keep					KEEP_FORM_VARIANT	合法词形命中：characterize, characterizes	86f2b8404a0062aec2a20fc6246674c608b7cfdb0c9d0e4cf89bc46d20eb5d1f	a8c5f9f9807404a3302c2e53d4bf4307933535bd1d80adeadf804d224a3d0047
word_8edb43bed282	advise	keep					KEEP_FORM_VARIANT	合法词形命中：advise, advised	306492be836fa05b9ebf5f006fc711b1090f83f70851184da572c102378b6571	aa68ff0a049648d8218a19a96822af9ba9e42ae91015b7dc262d32a8c09e0c5c
word_679da02d5925	terrify	keep					KEEP_FORM_VARIANT	合法词形命中：terrified	8fe52ab9d7947cd0f48045c6503dd9328a2d1d103e883b8bc3c93b90ecbf0574	450f561414af49225fe9e2e3bca39939f1d422d855b9acdb7c056fba13cafa8a
word_b3bd990a3d0a	camp	keep					KEEP_FORM_VARIANT	合法词形命中：camp, camping	c4fe2bae7272d423eec64a1a53b5d4732bd083f579d4114123caa3d047573d3f	f244695798b02664213f80afe5d07b525588ebf424e2991534a27e31ea28eea8
word_c3b793512055	constraint	keep					KEEP_FORM_VARIANT	合法词形命中：constraint, constraints	4b13a224ca77cbacc41fe32642b07d0aa3ccd539fc0457b105f5d4ece93f5e2d	522544cb372b2c01e68f5e3752e82a4f6cffccf89eea5619144bb68a841cab7f
word_4920ec5f198e	recruit	keep					KEEP_FORM_VARIANT	合法词形命中：recruit, recruiting	d3ac629710659ea7ce82afa560e44826c12a6f952ba28a7a7d441394e1c595e7	018db4691a8395b93982ebd4d03b26f7106a3ae6f74d4b8c785c12290c5057fd
word_7a13fd3ff707	appear	keep					KEEP_FORM_VARIANT	合法词形命中：appear, appears	66b5aa54bb6af9dd0aea9b3250f8c362e3175b75f629c3fd127aeb16c5b8e42d	21525006a9e49b27f836e1429e09a6fd1872ada97a4571b7049ddeafecc1d1d6
word_57934448dcc6	astonish	keep					KEEP_FORM_VARIANT	合法词形命中：astonish, astonished	bad9d5bbdaa0728b412ceafee5da50a179344de37d134d0dbe5565bd76b32541	ef141443c80904b5c7952ad8dde8dfa3c1fe9eeabb39ee9ddb54b575e6507f55
word_847afd7ec836	decrease	keep					KEEP_FORM_VARIANT	合法词形命中：decrease, decreased	d9a0d94141351c0382c4728c035c35a7e3d5d836fd1664ba7fac00fb8fb3c513	ddaa14e429098f47a04984552cef89aef195e9e73bde87fe94770544a1485606
word_1bf2d6bd5d54	provoke	keep					KEEP_FORM_VARIANT	合法词形命中：provoke, provoked	befc799def6124f367b0c52a7e45d299ab4e508243320c78c708bd1902b31edf	046d82ca64cf9acc27b98a757d6998a56b85eb0957f29d2e96cf35d34ce5029c
word_d77b12b63481	memory	keep					KEEP_FORM_VARIANT	合法词形命中：memories	2eeb257461c9824466a0dcd2e7265ba122b11c80b0cbafa03568be5f23d18231	5b1db5859c9b7a7a31af76fef9fea4f718c9a26680c3fdbb0a331308634f2c75
word_63119bf1f03e	cannon	keep					KEEP_FORM_VARIANT	合法词形命中：cannon, cannons	e21127718744b6c4837e35f7871edfa538ad9d084ce25b1ba5c2f95868c6a540	b96ba8e1686d4656c1924fb7882406a6d50f7b1c801039a1819124d3d4988e5c
word_81457d749e2a	realize	keep					KEEP_FORM_VARIANT	合法词形命中：realize, realized	8069585b4d2dbdf0c42d54d995af97c371c5d9120342eb5314f7ab307e0348dc	3e45d3e531ef54ec51734ab4e488b8f7c6268ec4b042aca30a5eb953b55ee476
word_24cb5d2036ad	float	keep					KEEP_FORM_VARIANT	合法词形命中：float, floated	8879333f2d933cb88914012b2c729dc76ee3a0487e097fe3c16777e283a6724f	ee37597565beed1f0ea4dde435b7303688117716e1c684560112d27cb5fb111c
word_f5667f5f0148	swing	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	99d1d7210735411d3234caecc5291cb70264d5ec7ddb4c145887f6f017cc054f	4f0dc4bc94bd0fec10ed1df26626ddb46b27cc74fc46ab80e58a72732b37a991
word_02734bc33a56	publish	keep					KEEP_FORM_VARIANT	合法词形命中：publish, published	901c43c03a9fa761053acdede37c028de2ee4c2dbae252b7b9eee8b686d85d74	96aeac83ef50790b3fb5ece93a84fc6b3a19c00cf4875d0df27a83e37f635383
word_eda43a3e0517	group	keep					KEEP_FORM_VARIANT	合法词形命中：group, groups	4b7c9034d238fd8585ae88ad995b935de0733bb832cff67f7e5f5a093c2dede8	9cc186b361e7743af95247387918319d35f91bdf92944929f06cee93ce001a8b
word_6b59417e77bb	fig	keep					KEEP_FORM_VARIANT	合法词形命中：fig, figs	433f1643980fc2d904683a6a1c1859ea3c68cf6b9396718369eece614b09b95b	8617f64ac53cb4db6be92f61275cd9c8e1eece7ca07f7359bf7e6afbb075fb08
word_769a3bfed871	credit	keep					KEEP_FORM_VARIANT	合法词形命中：credit, credits	c6ec99c2963e2191afd761d300602f6a5c55d0776d3e878d4ccbdf2de0b5ba06	496efc642cce8f80c379046097551ab91cbce73036e325a301a3ed6903679d0a
word_bb99afe0ff60	horse	keep					KEEP_FORM_VARIANT	合法词形命中：horse, horses	dc95febd4505611878b4900411c24379425038f32c2ea11d5fdb0f2d607b5428	4998e3f53b73e71066ec53fdca47bf67a0f28cc358748097f048b17417cfae8e
word_d62fcbe23bc2	crayon	keep					KEEP_FORM_VARIANT	合法词形命中：crayon, crayons	53c9e5fe688bda2d2983a859a19647bf439de59495a48001d09740b14b01687c	ce72b93b997e9baa308fe468f0e3c14c1da59122366f4f5abedb16448ab3cae0
word_9e8e41d9c147	ant	keep					KEEP_FORM_VARIANT	合法词形命中：ant, ants	24b7227abcc70b50c88c3e241874cae199763515b3602b0cea3aa1186a302fb5	6871bc362280d27d2b591898c6c675a540716bdfd7a7fcf155642a4dbea94e04
word_b0004f4cee28	traveller	keep					KEEP_FORM_VARIANT	合法词形命中：traveller, travellers	e46d1ef365f23de47cbfeb95f360c5b159d36ea8c1bb702d1caa73d5559b4b89	fb890e137147599e1b6402dffccc6036c861ba1fdf3ea84146623544852bb101
word_d10dd4099bc2	complicate	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	3b23fc32218102a926fdddd98234f5107c47a09cda76ee443ec187f83dca3d3d	252151de63482b79247fb39a87c6e822cff1dd297c2b4e0160e99848fe3a72ed
word_50daa617a865	robot	keep					KEEP_FORM_VARIANT	合法词形命中：robot, robots	98253427bfbc57b10fe330c4782bdfcac66155beae0d3a799082d820ed0627b8	1e924e0a2bb1c79f0bc9306b48467b70c76594e81ba7ef25edcf182544758cb9
word_c267d5f25eff	entitle	keep					KEEP_FORM_VARIANT	合法词形命中：entitle, entitles	1f83c0c7de70cf0536f4222523ffb99b4aec59d1d45e523cbba17a257594c7b6	78a5c76001f7ba1062efaa721f693f9ab70475893aac88ce25590c37afb16662
word_34618ee6a8dc	bang	keep					KEEP_FORM_VARIANT	合法词形命中：bang, banged	f2f4fd3c39a16a50b571f587761be1ff926975b80b307a770861143f7874724b	cbaecb41c010ac9efb98239280d853792e2961bc1b37c4760f4fb97d4649e5e9
word_ea46ef25b76e	metre	keep					KEEP_FORM_VARIANT	合法词形命中：metre, metres	c997c619f6a6a2b704591868781a7ba62b9ff4ac3640e8df1167f103a0566455	ee12b7ac0d93ee2d77226383e1bff30f87a0cfc288ce99a7195efc33b18d9264
word_6e2a41171f38	decide	keep					KEEP_FORM_VARIANT	合法词形命中：decide, decided	d028d661d7973e2ca95bda9a418d391ed3e6d314d3e59643a5922cf26e8709fa	02e8a8f4fca8bd7a8c1b629f600657f9daf95fd863759dd89f97c60a5970c907
word_26d82498df77	guideline	keep					KEEP_FORM_VARIANT	合法词形命中：guideline, guidelines	4bb6213abc9d715a5b87e6053ca1814661c2c532732b1c60812818aad819bd2e	c12b688f1c365dafd67dd2eb433e95dbe05cc1c6662acbea7bdabae5237ee051
word_ffc4a98bb32d	viewer	keep					KEEP_FORM_VARIANT	合法词形命中：viewer, viewers	a0b0abd0b4c49de484992b34f67ee3179f325dc3a18c20175ebd193db7a1d433	d11f1e397dcd038c8845f11e06d30d0a8987dc83030ec9181ada7b6408ae1dac
word_7fb628544a3a	discourage	keep					KEEP_FORM_VARIANT	合法词形命中：discourage, discouraged	7a1e769cff5819553972fe549811acb997ce4c81332e7b5ea71a513edd7f13bb	f11ef6a1a400bf72286d543fc38254537bc6cd55a778f6d1224b7ab7391fae2c
word_25e258f0c757	capture	keep					KEEP_FORM_VARIANT	合法词形命中：capture, captured	b2ace128b5f99104fb0a39405dfa83e29a93695cab89216c43907ba016358313	fb636a0f1161ff2b2c017d88aca6b75f75b5f1075cffc3f3ced7206ce896156d
word_a2654697ad2f	reveal	keep					KEEP_FORM_VARIANT	合法词形命中：reveal, revealed	7f6adb4f574be188e317fd6ced11134940b06fc907041c65776029ae27cec015	6121671553853e29595153ee57e86370bb0a8109b6594a56dfd4b9a021240c72
word_af1d326e8c41	emission	keep					KEEP_FORM_VARIANT	合法词形命中：emission, emissions	a1c44ce7a49b7724562ebc4506fbe90ad12002ccf3a04358beffcebc13b3534a	8cf7bb4033daadaf8725e64437227b663da2d33e9167109cf39ce8367d59b64a
word_2cd07649aa6b	ally	keep					KEEP_FORM_VARIANT	合法词形命中：allies	f0e198bde1a9aaaa222df430e558be311850ddf4294428afd1d1f897319741b3	cb6906badb488af4b2a8a31d7b110a607a0cb91892f6bfddd8e52e481c2a97e3
word_47966bc39f19	reflect	keep					KEEP_FORM_VARIANT	合法词形命中：reflect, reflects	04694459270771233adcd443a4ecf455787ec183e4ef55ba73917be6d221c413	cbe21181ca07afb6a5a0e08d51ba3ef8fbb2da4b0da9bb8ecab9769bf5afabd2
word_9c5767e6817a	claimform	add-form		[{"word":"claim form","type":"standard compound form","note":"空格或连字符标准形式","source":"semantic-quality-v1"}]			NORMALIZE_COMPOUND	例句或短语层使用claim form	d8c5667ed2f14a6fade3ba98fa6801b1cac607fd24926dd3ee8e4d2f494860af	177d3f3e376e8aacf242d41ad47c13dc57429bcda158181256d101bdb1a4cdcf
word_f9bcd7a959fd	direction	keep					KEEP_FORM_VARIANT	合法词形命中：direction, directions	ddd10f18523109c94df26e414e85c1fe89b89d32386db3b29d5d489710338a09	8ef1b71a48cee8c70df2912c330aa12e93ec2b56e1125961d81cdb6ae016def1
word_5e8589d57f8c	transaction	keep					KEEP_FORM_VARIANT	合法词形命中：transaction, transactions	332c49a92d52f77df0d7a5ce7174983feb747538bda6cac35a36d5a81c5c942e	cb0a0119353dece3d7a44673099af83ec4981d79d172a5cb1a946b490b4eb7ec
word_c481ab6d31c8	weekday	keep					KEEP_FORM_VARIANT	合法词形命中：weekday, weekdays	de2d2c4dc96562799379d2ca8ed2bc1db0a5c8f4cb1453fa11d5061813c2115b	5e4b1334af951f49dd2a5edc1929e01b3d5db79fb2b26a3d8b345a6821bef59f
word_f641b5cb7c0f	flow	keep					KEEP_FORM_VARIANT	合法词形命中：flow, flows	19ea0bf5083b5db41fa555a2f67618f23d6ceb2c291ca458ba3ca6738bd7c881	4a52ec820113aac689dead92450c04c418d09c7402078f9b5322b8064d4884dd
word_0bdabf96f3fc	interpretation	keep					KEEP_FORM_VARIANT	合法词形命中：interpretation, interpret, interpretations	d0f9535a39bd866f7b9145b87affaa6e76adb833e5152f6058d90fd83b404f66	2e6ca2a71b22e5ac60ccb632c9e9e4853739105b1dddc9752118f9b1371d495f
word_ca9d99f7920b	assign	keep					KEEP_FORM_VARIANT	合法词形命中：assign, assigned	1119d306852109303567c6d993127c949d76b0da8ea960251890a4acd7011a2c	2eb1af6f6385e024601e9f818caa222436d39640af32f6cce844a0c0bbf590ed
word_087ba48bf2f7	animal	keep					KEEP_FORM_VARIANT	合法词形命中：animal, animals	c0ec4b6236082977d8242b735b485b8a115fa2fd0e8094851e01648cc0a41182	276d1cb890c86712e585a38c842a734adc13a62bc5014ba925e79cc420bc738b
word_025c5473ceb3	specification	keep					KEEP_FORM_VARIANT	合法词形命中：specification, specific, specifications	4d80947236034a29ddb26c3e2f1550b7f8c264c49a6f58f371c72ea971a4df37	3c8ab0e2ed8f28d268d743c613f7b44b59a6b7c5963b497698fc085958aabcc2
word_cbbfbbfb97bc	echo	keep					KEEP_FORM_VARIANT	合法词形命中：echo, echoed	5fe6bee1dd7405a6dd18d7d13b669712b6c1af77fffe20db5412cad55d1fd89c	21045905bcfea57013e34aaaf78392d5c28be10ba304efc41016c8a5911d3f4e
word_bf757decf1ff	monitor	keep					KEEP_FORM_VARIANT	合法词形命中：monitor, monitors	8633abe470f5d285ff8c8135a7222e3046ffd11acf3613b9915e1988bef1a4c5	cc064a789980dd87747aa559fe4499626ded52b0290ccf0145edf55e99a7b818
word_69d3c95c0015	command	keep					KEEP_FORM_VARIANT	合法词形命中：command, commanded	eb0fc08ac374ed05aed60659ccec2e1fabeebd4c67bac0808d758b9fed448724	8b4fc4e24027b99627053b2298e0033ba41e23e0154d8384786af38cf443fdb8
word_0f68cd119dd1	emerge	keep					KEEP_FORM_VARIANT	合法词形命中：emerge, emerged	4147f27c2a0164088803574f0994ec9819456971001bd3fc92afa9faec92ced3	cb3d74cb8128380b754625331cb5257e8fbc91947b5d75997e00e700a53fe4da
word_c160fe779853	exchange	keep					KEEP_FORM_VARIANT	合法词形命中：exchange, exchanged	4f0cf8bd63e88e96301576c3e24dcd5201683ece40e2e64d5b637abe73d8cd6d	484e5ad56ea21167e4f2d062ef3b591fdb331ccd44dbd5ed85ac1e83234369e0
word_2c2d99408024	dweller	keep					KEEP_FORM_VARIANT	合法词形命中：dweller, dwellers	55bea12ff508cef1cfc89c05fb742444bf291fe0fc73fc86f9f40117c44bc0b2	3e1ae365a700daaa7a765d2079b7b0d6833cdf80aaa0f0ee886e685ce9274b00
word_afa08f4401b5	civilian	keep					KEEP_FORM_VARIANT	合法词形命中：civilian, civilians	e1b0a94d3b757745b8c271baf9898b224d938bae5bc1ddb58c74d08a73d131b8	c73eb8be275690a850e5b5b99e6e8bcdab67124dec0caee9ba6da81a33e42adb
word_f14db7941279	parent	keep					KEEP_FORM_VARIANT	合法词形命中：parent, parents	9d0262fc45117303793fb27e417243dd94f537f6cc0039733ebf2a2f49fa60ce	a95012ea2a8327d2ab8dbab6e6c5abd338ba2ac6257f9564a7ba22e077938fcb
word_c6d5de5a1472	cow	keep					KEEP_FORM_VARIANT	合法词形命中：cow, cows	97e34a50b8a8594f63134d8c13991ca7553290a848d0cbc27f7487b4b7449312	4433506baca575b1e7cafa26aa33ebd951d48277f50f625fca96d2dc180eda7d
word_9caf5de6fe98	pear	keep					KEEP_FORM_VARIANT	合法词形命中：pear, pears	ccc6b6bbe37b9d806eba4e28845b987f2141d37b2e878e20125603b7e2ef4d01	d9ce04d6dcb4696dfda135102b2ca8f8c6928a97f5e95109f6d9ca4aa5698486
word_876399a2e139	toy	keep					REPAIR_EXAMPLE_IN_P0	已由batch-p0.tsv人工修复	9342b800d2fddcaab745a6a3ac32a63f76491211a4812cba20380cceac87ced5	0e890a812e2c5a895fac23349b8da112e8439ed3313ec605f06a56085d2c9525
word_7ecbf08d1eae	mount	keep					KEEP_FORM_VARIANT	合法词形命中：mount, mounting	4ccb2ef2ee5df4096d81a3a80b5d314454fa5150c7058d839ae5555609f9d468	fd919d0cd46ef5664caff82bdd15999d67aec535b33dbe5a80c0927a800ee649
word_68abe6f1d135	passenger	keep					KEEP_FORM_VARIANT	合法词形命中：passenger, passengers	2b8b0e84002fcf57a03a1bf25f9b38e277420d50285273296b9c3a8e6db6e5af	a4395a2827b5bda21c8d907beb60f0efb13af34f152f139d11688ed13bf1269f
